WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,YEAR,MO,DY,WS10M
6.54,89.5,24.32,0.91,-0.9583225745,-0.12999999999999545,28.6,-0.2856883674,88.49,1,27.52,1010.9,5.0,2018,8,7,5.7
5.7,91.7,24.61,7.74,-0.9602936857,0.030000000000001137,25.3,-0.278991106,89.5,1,26.86,1009.3,7.0,2018,8,8,5.45
5.45,91.05,24.37,10.48,-0.9788673888,0.10999999999999943,26.4,-0.2044960518,91.7,1,26.95,1009.9,6.0,2018,8,9,5.11
5.11,89.52,24.41,4.42,-0.9781476007,0.0799999999999983,28.6,-0.2079116908,91.05,1,27.48,1010.8,6.0,2018,8,10,5.82
5.82,89.71,24.64,1.41,-0.9871362651,-0.09000000000000341,28.4,-0.1598811877,89.52,1,27.13,1011.2,5.0,2018,8,11,6.64
6.64,90.4,24.85,1.42,-0.9879598658,-0.0899999999999892,28.1,-0.1547103863,89.71,1,27.1,1010.3,5.0,2018,8,12,6.99
6.99,89.82,24.53,4.25,-0.9070440143,0.03999999999999204,28.4,-0.4210358134,90.4,1,27.09,1009.6,4.0,2018,8,13,5.14
5.14,86.83,24.63,13.05,-0.9547607995,-0.010000000000005116,27.7,-0.2973748741,89.82,1,27.25,1009.7,5.0,2018,8,14,7.17
7.17,88.07,24.64,5.84,-0.956304756,-0.009999999999990905,26.4,-0.2923717047,86.83,1,27.06,1009.5,7.0,2018,8,15,7.69
7.69,87.07,24.28,5.86,-0.9557930148,0.01999999999999602,26.9,-0.2940403252,88.07,1,26.73,1009.8,8.0,2018,8,16,7.25
7.25,87.73,24.54,5.29,-0.9957246982,-0.10999999999999943,27.1,-0.09237058745,87.07,1,27.34,1009.5,7.0,2018,8,17,7.06
7.06,89.45,24.08,7.02,-0.9999939077,0.0,27.1,-0.003490651415,87.73,1,26.27,1008.7,7.0,2018,8,18,7.47
7.47,88.76,24.17,1.88,-0.9933727656,0.0,27.1,-0.1149371505,89.45,1,26.87,1009.0,7.0,2018,8,19,6.97
6.97,89.63,24.06,0.73,-0.984195608,0.04999999999999716,27.4,-0.1770847403,88.76,1,27.13,1009.1,6.0,2018,8,20,6.26
6.26,89.23,23.9,0.42,-0.9838850379,0.04999999999999716,27.6,-0.1788022151,89.63,1,27.33,1009.7,7.0,2018,8,21,5.62
5.62,88.59,23.44,0.33,-0.9799247046,0.0,27.6,-0.1993679344,89.23,1,27.9,1010.6,6.0,2018,8,22,4.13
4.13,87.17,23.53,0.92,-0.9645574185,-0.01999999999999602,27.7,-0.26387305,88.59,1,28.13,1010.4,6.0,2018,8,23,3.87
3.87,89.35,23.94,2.11,-0.9636304532,-0.03999999999999204,27.6,-0.2672383761,87.17,1,27.36,1009.4,6.0,2018,8,24,4.31
4.31,90.28,23.91,1.0,-0.9348256764,-0.04000000000000625,27.1,-0.3551069624,89.35,1,27.32,1008.9,8.0,2018,8,25,4.13
4.13,89.87,23.96,0.23,-0.9802711746,-0.06999999999999318,27.6,-0.1976573404,90.28,1,27.0,1008.8,7.0,2018,8,26,4.77
4.77,87.74,23.71,1.0,-0.9510565163,0.03999999999999204,27.9,-0.3090169944,89.87,1,27.87,1008.3,6.0,2018,8,27,4.58
4.58,88.73,24.04,1.14,-0.984807753,0.060000000000002274,27.6,-0.1736481777,87.74,1,27.28,1008.6,6.0,2018,8,28,3.9
3.9,88.98,23.82,0.72,-0.9739759673,0.04999999999999716,27.9,-0.2266513074,88.73,1,27.68,1009.5,6.0,2018,8,29,3.83
3.83,86.03,23.81,0.79,-0.9335804265,-0.030000000000001137,28.1,-0.3583679495,88.98,1,28.21,1010.2,6.0,2018,8,30,4.44
4.44,88.54,24.15,1.18,-0.9177546257,0.07000000000000739,28.2,-0.3971478906,86.03,1,27.29,1009.4,6.0,2018,8,31,5.24
5.24,87.14,24.14,0.73,-0.906307787,0.09999999999999432,28.1,-0.4226182617,88.54,1,27.61,1010.5,5.0,2018,9,1,4.19
4.19,86.18,24.14,0.87,-0.8580649057,-0.03999999999999204,27.4,-0.5135412521,87.14,1,28.26,1011.3,4.0,2018,9,2,4.48
4.48,86.64,24.25,0.32,-0.9106836608,0.0,28.4,-0.4131044298,86.18,1,27.4,1011.2,4.0,2018,9,3,4.21
4.21,84.48,24.18,0.07,-0.8100416404,0.04999999999999716,28.0,-0.5863723567,86.64,1,28.14,1011.0,4.0,2018,9,4,4.85
4.85,81.63,24.11,0.15,-0.8870108332,-0.010000000000005116,27.9,-0.4617486132,84.48,1,28.19,1011.6,5.0,2018,9,5,5.06
5.06,82.2,24.45,0.24,-0.8788171127,-0.06999999999999318,28.6,-0.4771587603,81.63,1,28.07,1010.9,3.0,2018,9,6,5.96
5.96,81.01,24.66,0.41,-0.9588197349,0.009999999999990905,29.0,-0.2840153447,82.2,1,28.53,1010.6,3.0,2018,9,7,6.17
6.17,81.57,24.17,0.05,-0.9964928592,-0.0799999999999983,28.8,-0.08367784333,81.01,1,28.74,1011.0,4.0,2018,9,8,4.66
4.66,81.71,24.11,0.4,-0.9335804265,0.0,28.0,-0.3583679495,81.57,1,29.37,1009.5,4.0,2018,9,9,3.64
3.64,82.08,24.45,1.3,-0.8660254038,0.14000000000000057,28.2,-0.5,81.71,1,28.99,1010.3,6.0,2018,9,10,3.7
3.7,80.83,24.18,0.25,-0.9360595357,0.04000000000000625,28.6,-0.3518416484,82.08,1,29.26,1011.9,5.0,2018,9,11,3.55
3.55,80.18,24.02,1.02,-0.8703556959,-0.10999999999999943,28.8,-0.4924235601,80.83,1,29.52,1011.9,3.0,2018,9,12,3.24
3.24,80.87,24.28,1.37,-0.8598522716,-0.07000000000000739,28.9,-0.5105429179,80.18,1,29.05,1010.6,5.0,2018,9,13,3.96
3.96,80.33,24.28,0.8,-0.726574671,0.04999999999999716,29.0,-0.6870875108,80.87,1,28.85,1010.2,5.0,2018,9,14,3.98
3.98,79.41,24.29,1.89,-0.7682835236,0.060000000000002274,28.7,-0.6401096995,80.33,1,29.49,1010.8,5.0,2018,9,15,4.15
4.15,81.73,24.65,2.1,-0.906307787,-0.0799999999999983,28.9,-0.4226182617,79.41,1,28.51,1010.7,7.0,2018,9,16,5.18
5.18,79.74,25.51,3.03,-0.9316912276,-0.03999999999999204,29.6,-0.3632512305,81.73,1,28.6,1009.8,7.0,2018,9,17,5.98
5.98,80.18,25.5,2.39,-0.9310558159,0.009999999999990905,29.6,-0.3648767843,79.74,1,28.44,1008.2,6.0,2018,9,18,6.83
6.83,83.75,25.42,3.68,-0.9607791542,-0.03999999999999204,29.4,-0.2773146533,80.18,1,28.12,1009.7,7.0,2018,9,19,5.51
5.51,84.93,25.44,10.14,-0.8028174752,-0.14000000000000057,28.9,-0.596224875,83.75,1,28.2,1009.9,7.0,2018,9,20,6.3
6.3,86.25,25.32,13.18,-0.7241718614,0.11999999999999034,26.8,-0.6896195437,84.93,1,28.03,1008.6,7.0,2018,9,21,5.89
5.89,85.17,25.05,3.19,-0.5807029557,0.1600000000000108,27.9,-0.8141155184,86.25,1,28.08,1009.4,5.0,2018,9,22,4.83
4.83,86.22,24.63,2.81,-0.8894163733,0.0899999999999892,28.2,-0.4570979271,85.17,1,28.42,1010.8,6.0,2018,9,23,3.82
3.82,88.28,24.81,13.8,-0.875464527,0.020000000000010232,24.5,-0.4832823833,86.22,1,26.87,1011.7,8.0,2018,9,24,3.55
3.55,86.15,24.46,9.22,-0.9252097184,-0.10999999999999943,27.2,-0.3794561595,88.28,1,27.7,1012.3,7.0,2018,9,25,3.08
3.08,84.64,24.08,3.35,-0.8535507973,-0.1700000000000017,27.8,-0.5210096318,86.15,1,28.82,1010.1,6.0,2018,9,26,3.01
3.01,87.66,24.68,10.95,-0.5591929035,-0.010000000000005116,28.2,-0.8290375726,84.64,1,27.17,1009.3,5.0,2018,9,27,2.75
2.75,84.78,24.39,3.42,-0.5299192642,-0.010000000000005116,27.7,-0.8480480962,87.66,1,28.94,1009.0,5.0,2018,9,28,2.93
2.93,86.5,24.41,18.92,-0.9799247046,-0.03999999999999204,27.3,0.1993679344,84.78,1,28.48,1008.8,7.0,2018,9,29,3.24
3.24,85.67,25.04,6.24,0.2147353272,-0.10000000000000853,28.1,0.9766722783,86.5,1,29.78,1009.2,6.0,2018,9,30,2.43
2.43,85.28,24.51,2.44,0.1547103863,0.0800000000000125,27.6,-0.9879598658,85.67,0,29.98,1008.5,6.0,2018,10,1,2.74
2.74,89.67,24.49,4.38,-0.9909831997,0.0899999999999892,24.8,-0.1339861854,85.28,0,26.19,1009.5,8.0,2018,10,2,2.95
2.95,86.71,23.99,4.92,-0.4586495545,-0.05999999999998806,26.5,-0.8886172327,89.67,0,28.61,1010.3,7.0,2018,10,3,2.15
2.15,90.98,24.55,13.41,-0.3891239501,-0.10000000000000853,28.1,-0.9211854056,86.71,0,27.39,1008.8,7.0,2018,10,4,4.07
4.07,89.0,25.13,21.59,-0.3469356516,0.12999999999999545,28.2,-0.9378889346,90.98,0,28.47,1008.7,7.0,2018,10,5,3.75
3.75,90.6,24.77,20.55,-0.9170600744,0.0,26.1,-0.3987490689,89.0,0,27.59,1008.7,8.0,2018,10,6,3.24
3.24,89.61,24.7,40.89,-0.8949343616,0.020000000000010232,26.3,0.4461978131,90.6,0,27.32,1009.1,7.0,2018,10,7,2.12
2.12,89.13,24.13,26.51,-0.9948807088,0.030000000000001137,25.6,-0.1010562972,89.61,0,27.08,1009.2,8.0,2018,10,8,3.99
3.99,87.01,24.1,15.65,-0.9948807088,0.03999999999999204,25.2,0.1010562972,89.13,0,26.73,1009.7,8.0,2018,10,9,3.51
3.51,82.98,24.13,5.59,-0.984195608,-0.04999999999999716,27.2,-0.1770847403,87.01,0,28.21,1010.1,7.0,2018,10,10,3.92
3.92,85.36,24.61,3.12,-0.5606389946,0.06999999999999318,28.1,-0.8280603346,82.98,0,27.77,1008.8,6.0,2018,10,11,4.43
4.43,84.3,24.31,1.9,-0.2164396139,0.11000000000001364,27.9,-0.9762960071,85.36,0,27.89,1009.1,6.0,2018,10,12,5.19
5.19,80.98,23.88,5.05,-0.2368381461,0.11999999999999034,27.6,-0.97154912,84.3,0,28.46,1010.3,7.0,2018,10,13,4.36
4.36,87.31,24.22,2.99,-0.6156614753,0.04000000000000625,30.4,-0.7880107536,80.98,0,27.18,1012.0,7.0,2018,10,14,3.11
3.11,83.42,24.54,1.38,-0.8853936258,-0.04000000000000625,28.6,-0.4648420457,87.31,0,29.09,1013.6,5.0,2018,10,15,2.29
2.29,85.36,24.78,6.16,-0.8703556959,0.04000000000000625,27.1,-0.4924235601,83.42,0,28.06,1013.2,6.0,2018,10,16,2.31
2.31,84.96,24.02,8.31,-0.9460853588,0.01999999999999602,25.8,-0.3239174182,85.36,0,27.16,1013.2,7.0,2018,10,17,3.28
3.28,78.37,23.98,1.35,-0.9994502159,-0.09000000000000341,25.8,0.03315517839,84.96,0,28.35,1014.3,6.0,2018,10,18,1.81
1.81,81.22,25.02,1.39,-0.984807753,-0.09999999999999432,26.4,0.1736481777,78.37,0,28.98,1012.4,8.0,2018,10,19,2.0
2.0,89.39,25.04,4.76,-0.9907478405,0.06999999999999318,25.8,-0.1357155724,81.22,0,26.55,1012.1,6.0,2018,10,20,3.32
3.32,85.72,24.45,1.26,-0.9449489122,0.020000000000010232,24.8,0.327217899,89.39,0,28.06,1011.9,8.0,2018,10,21,2.82
2.82,88.29,25.12,33.44,-0.940288127,-0.0799999999999983,27.1,0.3403795502,85.72,0,27.31,1010.7,7.0,2018,10,22,3.23
3.23,84.28,24.73,3.67,-0.4555449072,0.029999999999986926,27.2,0.8902128046,88.29,0,29.22,1012.3,7.0,2018,10,23,2.87
2.87,86.16,25.01,2.79,-0.3023698908,-0.029999999999986926,27.6,0.9531906678,84.28,0,28.52,1011.1,7.0,2018,10,24,2.45
2.45,89.27,24.64,7.86,0.3923371166,0.009999999999990905,25.8,0.9198214973,86.16,0,26.67,1011.1,7.0,2018,10,25,1.88
1.88,86.29,24.17,4.91,0.144356201,0.010000000000005116,27.6,0.9895257891,89.27,0,28.2,1012.2,6.0,2018,10,26,3.15
3.15,85.18,24.72,8.57,-0.04187565373,-0.01999999999999602,28.1,0.9991228301,86.29,0,28.77,1011.5,6.0,2018,10,27,2.81
2.81,85.86,23.98,10.13,0.1942343512,-0.05000000000001137,28.4,0.9809551553,85.18,0,28.55,1010.0,6.0,2018,10,28,3.66
3.66,84.27,24.41,1.61,-0.5284383347,-0.14000000000000057,28.4,0.8489716876,85.86,0,28.17,1010.4,6.0,2018,10,29,3.76
3.76,87.52,24.86,3.64,-0.8910065242,0.030000000000001137,29.2,0.4539904997,84.27,0,26.95,1009.3,7.0,2018,10,30,3.14
3.14,89.45,24.69,7.49,-0.8079898839,-0.03999999999999204,28.4,0.5891963574,87.52,0,27.1,1009.6,7.0,2018,10,31,3.39
3.39,88.45,24.86,27.75,-0.8853936258,0.01999999999999602,27.95,0.4648420457,89.45,0,27.54,1009.3,6.5,2018,11,1,2.75
2.75,84.17,24.28,25.61,0.2672383761,-0.04000000000000625,27.5,0.9636304532,88.45,0,29.06,1009.567815,6.0,2018,11,2,1.72
1.72,87.39,24.17,13.11,-0.144356201,0.0800000000000125,27.4,-0.9895257891,84.17,0,28.84,1009.7,6.0,2018,11,3,2.17
2.17,84.9,24.81,5.07,0.2907021936,0.04999999999999716,27.25,0.9568135841,87.39,0,29.42,1009.4,6.0,2018,11,4,2.56
2.56,86.41,24.64,16.85,0.3255681545,0.01999999999999602,27.1,0.9455185756,84.9,0,27.48,1011.4,8.0,2018,11,5,2.91
2.91,89.69,24.44,27.67,0.1959461442,0.0,25.9,0.9806146585,86.41,0,27.7,1009.7,8.0,2018,11,6,5.35
5.35,88.03,24.15,4.99,0.04013179253,0.0,26.9,0.9991943951,89.69,0,26.7,1011.0,8.0,2018,11,7,4.29
4.29,90.98,24.31,20.82,0.05407881298,-0.12000000000000455,26.7,0.9985366703,88.03,0,26.62,1010.3,7.0,2018,11,8,4.88
4.88,84.38,23.9,20.93,0.8348478633,0.0,27.1,0.5504807401,90.98,0,28.9,1010.5,7.0,2018,11,9,3.56
3.56,83.83,23.44,1.06,0.5090414158,0.05000000000001137,27.9,0.860742027,84.38,0,29.29,1008.9,3.0,2018,11,10,4.38
4.38,83.31,22.56,0.01,0.01396218034,0.14999999999999147,28.1,0.999902524,83.83,0,28.74,1009.7,2.0,2018,11,11,4.23
4.23,81.4,22.31,0.3,-0.3403795502,0.0,27.2,0.940288127,83.31,0,28.34,1010.8,6.0,2018,11,12,3.71
3.71,84.72,23.23,0.22,-0.9663760793,-0.12999999999999545,27.1,0.2571327932,81.4,0,27.81,1010.8,3.0,2018,11,13,2.96
2.96,84.19,24.16,0.56,-0.9952274,-0.04000000000000625,28.4,0.09758289976,84.72,0,28.35,1009.6,4.0,2018,11,14,2.71
2.71,80.04,24.54,0.29,-0.9897762309,0.010000000000005116,25.6,0.1426289337,84.19,0,29.55,1008.7,1.0,2018,11,15,2.18
2.18,85.31,24.59,1.23,-0.6414496316,0.060000000000002274,28.5,-0.7671651518,80.04,0,28.75,1009.4,6.0,2018,11,16,3.64
3.64,86.72,24.68,7.14,-0.9483236552,0.09000000000000341,27.7,0.3173046564,85.31,0,26.96,1010.2,4.0,2018,11,17,2.28
2.28,81.07,24.16,6.98,0.02094241988,-0.020000000000010232,25.8,0.9997806835,86.72,0,29.53,1011.4,4.0,2018,11,18,2.3
2.3,81.65,24.18,22.12,0.2317479035,0.04999999999999716,28.1,0.9727758782,81.07,0,29.6,1012.0,7.0,2018,11,19,2.16
2.16,86.73,24.0,1.21,-0.8048937974,0.020000000000010232,25.8,0.5934188866,81.65,0,27.36,1011.3,7.0,2018,11,20,2.59
2.59,84.57,24.75,1.43,-0.4848096202,-0.030000000000001137,27.8,0.8746197071,86.73,0,28.05,1012.2,6.0,2018,11,21,3.48
3.48,81.42,24.54,8.54,0.005235963831,0.030000000000001137,27.6,0.9999862922,84.57,0,28.9,1010.8,4.0,2018,11,22,1.76
1.76,85.01,24.87,38.65,-0.0488497698,0.10999999999999943,28.8,-0.9988061373,81.42,0,29.18,1010.8,6.0,2018,11,23,2.31
2.31,85.14,24.68,20.46,-0.9735789029,0.14999999999999147,27.5,-0.2283508701,85.01,0,28.02,1012.7,5.0,2018,11,24,2.38
2.38,83.71,24.73,1.54,0.5210096318,-0.1799999999999926,28.2,0.8535507973,85.14,0,29.88,1014.6,6.0,2018,11,25,3.62
3.62,82.07,23.91,1.88,0.4679298143,-0.10000000000000853,28.8,0.8837656301,83.71,0,29.35,1011.6,5.0,2018,11,26,4.64
4.64,83.28,23.48,7.47,0.3255681545,-0.009999999999990905,29.0,0.9455185756,82.07,0,29.45,1010.8,6.0,2018,11,27,4.65
4.65,83.8,24.35,5.38,0.5721458734,0.0,27.6,0.8201518759,83.28,0,28.51,1011.1,7.0,2018,11,28,2.75
2.75,79.46,24.0,6.24,0.70463421,0.06999999999999318,26.8,0.7095707365,83.8,0,30.24,1011.4,5.0,2018,11,29,2.32
2.32,86.62,23.61,2.38,0.5948227868,0.030000000000001137,27.8,0.8038568606,79.46,0,27.81,1012.8,5.0,2018,11,30,4.2
4.2,80.83,22.36,0.08,0.702153053,-0.12999999999999545,27.4,0.712026046,86.62,0,28.02,1011.9,4.0,2018,12,1,4.83
4.83,81.71,21.93,0.04,0.546101961,-0.15000000000000568,27.5,0.8377187166,80.83,0,28.43,1009.9,2.0,2018,12,2,4.37
4.37,87.04,23.56,8.26,0.3955455026,0.020000000000010232,28.0,0.9184463813,81.71,0,28.72,1009.1,5.0,2018,12,3,4.06
4.06,81.66,23.67,7.14,0.9310558159,0.05999999999998806,27.1,0.3648767843,87.04,0,30.19,1009.5,5.0,2018,12,4,2.27
2.27,85.19,24.32,7.25,0.549022818,0.0,28.0,0.8358073614,81.66,0,28.02,1010.1,6.0,2018,12,5,2.43
2.43,86.48,24.25,4.43,0.5821229702,-0.09999999999999432,27.8,0.813100761,85.19,0,28.47,1010.0,7.0,2018,12,6,3.85
3.85,83.35,23.07,2.59,0.5877852523,0.030000000000001137,28.1,0.8090169944,86.48,0,29.78,1008.9,5.0,2018,12,7,4.04
4.04,84.89,23.46,1.73,0.4648420457,0.03999999999999204,28.0,0.8853936258,83.35,0,29.78,1009.2,2.0,2018,12,8,5.26
5.26,84.66,23.22,1.0,0.3189593093,0.010000000000005116,27.6,0.94776841,84.89,0,29.25,1010.4,5.0,2018,12,9,5.65
5.65,83.25,23.18,0.0,0.3106764296,0.0799999999999983,28.2,0.9505157316,84.66,0,27.58,1010.0,4.0,2018,12,10,4.53
4.53,81.09,22.49,0.0,0.3106764296,0.030000000000001137,27.3,0.9505157316,83.25,0,28.33,1010.7,6.0,2018,12,11,4.69
4.69,81.32,20.31,0.0,0.2890317969,0.10999999999999943,26.7,0.9573194975,81.09,0,28.09,1011.6,5.0,2018,12,12,4.76
4.76,84.04,21.15,0.0,0.2554457579,0.030000000000001137,27.4,0.9668233886,81.32,0,28.24,1011.5,4.0,2018,12,13,4.11
4.11,86.06,21.97,1.56,0.08019892433,-0.09999999999999432,26.4,0.9967788785,84.04,0,28.57,1011.7,4.0,2018,12,14,4.66
4.66,86.62,23.46,6.44,-0.07323819713,-0.04999999999999716,27.6,0.9973144772,86.06,0,28.39,1011.5,7.0,2018,12,15,5.01
5.01,83.04,22.17,0.26,-0.09931974974,0.03999999999999204,27.64285714,0.99505557,86.62,0,28.03,1011.1,6.857142857,2018,12,16,4.52
4.52,71.84,21.74,0.0,-0.04013179253,0.07000000000000739,27.68571429,0.9991943951,83.04,0,28.41,1010.664267,6.714285714,2018,12,17,2.28
2.28,77.76,23.09,0.0,-0.2672383761,-0.010000000000005116,27.72857143,0.9636304532,71.84,0,28.27,1010.210294,6.571428571,2018,12,18,1.58
1.58,79.05,21.68,0.0,0.6870875108,-0.030000000000001137,27.77142857,0.726574671,77.76,0,29.17,1009.73808,6.428571429,2018,12,19,3.35
3.35,85.26,22.23,2.14,0.189095443,0.0,27.81428571,0.9819587127,79.05,0,28.81,1009.305446,6.285714286,2018,12,20,3.95
3.95,89.76,24.0,17.27,0.09237058745,-0.06999999999999318,27.85714286,0.9957246982,85.26,0,27.61,1009.259311,6.142857143,2018,12,21,4.6
4.6,88.81,23.84,6.55,0.1822355255,-0.030000000000001137,27.9,0.9832549076,89.76,0,27.23,1009.657496,6.0,2018,12,22,4.2
4.2,83.0,24.15,2.65,0.9995598601,0.01999999999999602,25.6,0.02966624409,88.81,0,29.36,1010.5,4.0,2018,12,23,1.54
1.54,84.43,23.61,4.52,0.2402280425,0.03999999999999204,27.1,0.9707164816,83.0,0,28.81,1011.7,4.0,2018,12,24,2.36
2.36,89.51,24.64,14.47,0.4162807923,0.0,29.9,0.909236109,84.43,0,27.44,1012.4,7.0,2018,12,25,2.71
2.71,86.24,23.78,9.33,-0.4954586684,0.04000000000000625,28.8,0.8686315144,89.51,0,28.7,1011.5,5.0,2018,12,26,2.47
2.47,87.19,24.27,22.04,0.3073566178,-0.060000000000002274,30.4,0.9515944039,86.24,0,27.6,1013.2,4.0,2018,12,27,3.34
3.34,75.76,22.55,0.55,0.8048937974,-0.01999999999999602,27.0,0.5934188866,87.19,0,29.03,1010.8,2.0,2018,12,28,3.28
3.28,78.78,22.45,0.04,0.8309844693,0.14000000000000057,28.6,0.5562956155,75.76,0,28.91,1010.5,5.0,2018,12,29,4.13
4.13,79.52,22.09,0.04,0.6626200482,0.12999999999999545,26.9,0.7489557208,78.78,0,28.65,1012.7,2.0,2018,12,30,5.62
5.62,83.26,22.25,0.48,0.5120428649,0.060000000000002274,30.9,0.8589598969,79.52,0,28.97,1014.0,5.0,2018,12,31,6.23
6.23,80.0,22.23,0.12,0.5863723567,0.030000000000001137,27.6,0.8100416404,83.26,0,28.44,1012.1,2.0,2019,1,1,6.29
6.29,79.51,21.48,0.02,0.5504807401,-0.010000000000005116,26.2,0.8348478633,80.0,0,28.02,1014.7,1.666666667,2019,1,2,5.64
5.64,78.52,21.3,0.01,0.5060337641,0.04000000000000625,27.6,0.8625136692,79.51,0,27.94,1015.1,1.333333333,2019,1,3,6.15
6.15,77.63,20.71,0.0,0.5620833779,-0.04999999999999716,27.6,0.8270805743,78.52,0,28.36,1014.4,1.0,2019,1,4,5.64
5.64,81.53,20.96,0.03,0.4539904997,-0.13000000000000966,27.9,0.8910065242,77.63,0,29.22,1013.7,2.0,2019,1,5,5.47
5.47,77.62,21.53,0.0,0.538770785,-0.06999999999999318,26.9,0.842452397,81.53,0,28.41,1012.5,1.0,2019,1,6,5.14
5.14,79.76,21.2,0.02,0.5313985795,-0.10000000000000853,26.6,0.8471219214,77.62,0,29.16,1011.9,2.0,2019,1,7,3.88
3.88,81.23,22.47,0.01,0.5195191119,0.04000000000000625,27.9,0.8544588301,79.76,0,29.3,1011.3,3.0,2019,1,8,5.32
5.32,80.65,21.96,0.04,0.5620833779,-0.04000000000000625,28.6,0.8270805743,81.23,0,29.51,1011.1,2.0,2019,1,9,5.29
5.29,81.21,22.35,0.23,0.5120428649,-0.029999999999986926,27.6,0.8589598969,80.65,0,29.73,1010.7,4.0,2019,1,10,5.2
5.2,82.99,22.38,6.5,0.278991106,0.0899999999999892,28.4,0.9602936857,81.21,0,28.8,1011.0,5.0,2019,1,11,5.0
5.0,84.11,23.22,2.04,0.3106764296,-0.030000000000001137,28.4,0.9505157316,82.99,0,28.94,1011.4,6.0,2019,1,12,5.44
5.44,86.26,23.16,5.47,0.474088209,0.030000000000001137,27.7,0.8804773535,84.11,0,28.87,1011.9,7.0,2019,1,13,4.63
4.63,85.05,23.4,4.44,0.5045276238,-0.04999999999999716,27.9,0.8633955506,86.26,0,29.1,1011.6,6.0,2019,1,14,4.75
4.75,83.54,23.02,1.18,0.3875155865,0.030000000000001137,27.4,0.9218631516,85.05,0,28.64,1011.7,4.0,2019,1,15,5.06
5.06,83.78,22.84,3.96,0.4617486132,0.0,28.7,0.8870108332,83.54,0,29.25,1011.9,5.0,2019,1,16,5.61
5.61,78.57,21.81,0.15,0.5254716511,-0.030000000000001137,27.8,0.8508111094,83.78,0,28.94,1011.2,4.0,2019,1,17,5.79
5.79,76.98,20.88,0.03,0.5519369853,0.010000000000005116,27.1,0.8338858221,78.57,0,28.55,1010.9,5.0,2019,1,18,5.39
5.39,76.58,20.02,0.0,0.4115143586,0.0799999999999983,25.9,0.9114032766,76.98,0,28.31,1011.2,5.0,2019,1,19,5.08
5.08,78.26,20.58,0.1,0.4817536741,0.04999999999999716,26.7,0.87630668,76.58,0,29.04,1012.4,4.0,2019,1,20,5.53
5.53,79.26,21.73,0.0,0.3987490689,-0.01999999999999602,26.8,0.9170600744,78.26,0,29.29,1012.9,5.0,2019,1,21,3.87
3.87,80.48,22.18,0.04,0.2164396139,-0.020000000000010232,26.9,0.9762960071,79.26,0,29.48,1012.8,5.0,2019,1,22,3.82
3.82,80.44,22.11,0.03,0.4477590878,-0.04999999999999716,26.4,0.8941542368,80.48,0,29.88,1012.8,2.0,2019,1,23,3.97
3.97,79.32,22.83,0.13,0.6507742173,0.0799999999999983,28.4,0.7592713073,80.44,0,29.93,1011.9,4.0,2019,1,24,2.97
2.97,80.77,23.11,0.92,0.3665012267,-0.030000000000001137,28.3,0.930417568,79.32,0,29.57,1012.6,4.0,2019,1,25,2.25
2.25,79.92,24.02,0.82,0.6441236298,-0.03999999999999204,28.4,0.7649214009,80.77,0,30.44,1012.4,3.0,2019,1,26,2.27
2.27,75.39,23.49,0.21,0.8028174752,0.09000000000000341,27.4,0.596224875,79.92,0,30.06,1012.0,3.0,2019,1,27,1.64
1.64,74.62,22.98,0.02,0.2402280425,-0.010000000000005116,27.4,0.9707164816,75.39,0,29.81,1012.6,2.0,2019,1,28,2.26
2.26,76.04,21.01,0.0,0.6360782203,-0.01999999999999602,27.5,0.7716245834,74.62,0,30.03,1012.4,3.0,2019,1,29,5.15
5.15,78.06,21.99,0.0,0.5920131788,0.0,27.4,0.8059282822,76.04,0,30.09,1012.2,2.0,2019,1,30,6.01
6.01,77.68,22.27,0.02,0.6921431739,-0.04000000000000625,28.8,0.7217602281,78.06,0,30.17,1012.6,4.0,2019,1,31,5.52
5.52,77.27,22.26,0.02,0.5635260489,0.010000000000005116,28.6,0.8260982945,77.68,0,30.31,1011.5,2.0,2019,2,1,4.29
4.29,77.84,22.76,0.84,0.5299192642,-0.12000000000000455,28.5,0.8480480962,77.27,0,30.6,1011.8,3.0,2019,2,2,4.36
4.36,80.11,23.68,1.86,0.4771587603,0.0799999999999983,28.4,0.8788171127,77.84,0,30.79,1011.2,6.0,2019,2,3,4.29
4.29,82.77,23.95,13.75,0.5764323162,0.10999999999999943,29.3,0.8171448983,80.11,0,30.11,1012.5,5.0,2019,2,4,3.13
3.13,84.8,23.95,7.29,0.4399391699,-0.030000000000001137,27.9,0.8980275758,82.77,0,30.29,1013.6,6.0,2019,2,5,4.3
4.3,81.05,23.72,2.55,0.4555449072,-0.11999999999999034,27.6,0.8902128046,84.8,0,30.21,1012.9,4.0,2019,2,6,3.78
3.78,76.65,23.23,0.18,0.3206129906,0.03999999999999204,27.6,0.9472102777,81.05,0,30.09,1012.0,5.0,2019,2,7,1.94
1.94,81.87,25.16,0.91,-0.5735764364,0.07000000000000739,26.9,-0.8191520443,76.65,0,29.53,1011.9,6.0,2019,2,8,2.25
2.25,85.71,24.46,26.92,-0.7535633923,0.03999999999999204,27.9,-0.6573752458,81.87,0,27.78,1012.9,7.0,2019,2,9,1.92
