WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_LSTM_optuna
1.7,80.16,24.07,0.95,0.6819983601,-0.0699999999999931,28.4,0.7313537016,78.23,0,30.1,1011.2,4.0,2.94,2.4905861230554103
2.94,82.97,23.57,0.96,0.5060337641,-0.0300000000000011,29.9,0.8625136692,80.16,0,29.83,1010.2,4.0,4.67,4.647129649525118
4.67,87.98,24.56,2.7,0.1976573404,-0.0100000000000051,28.4,0.9802711746,82.97,0,27.52,1009.6,7.0,5.54,4.725050736307097
5.54,91.66,24.78,15.39,-0.7604059656,-0.25,26.8,0.6494480483,87.98,0,26.31,1009.6,8.0,8.2,7.956448539099932
8.2,88.42,25.24,18.96,-0.9874138068,-0.0300000000000011,28.6,0.1581580673,91.66,0,27.0,1008.3,7.0,6.98,7.011174854253292
6.98,85.94,24.85,16.12,-0.9245460336,-0.0300000000000011,27.6,-0.3810703764,88.42,0,28.06,1007.7,7.0,4.34,6.770184782328844
4.34,88.41,25.27,19.75,-0.8553642602,0.0600000000000022,27.4,-0.5180270094,85.94,0,27.9,1007.6,5.0,3.59,4.042288490878105
3.59,86.46,24.47,0.76,-0.6883545757,0.1800000000000068,27.4,-0.725374371,88.41,0,28.35,1008.5,3.0,3.5,3.376548119790673
3.5,78.39,23.62,0.65,0.04013179253,0.1499999999999914,28.1,-0.9991943951,86.46,0,29.44,1010.0,4.0,1.79,2.100637583141732
1.79,78.14,24.48,3.92,0.5210096318,0.0600000000000022,28.1,-0.8535507973,78.39,0,29.94,1011.4,5.0,1.46,1.6339832349484027
1.46,81.54,24.69,3.99,0.4162807923,-0.0799999999999983,28.0,0.909236109,78.14,0,29.77,1011.5,4.0,2.27,2.234017197849679
2.27,81.55,24.02,5.36,0.54317445,0.0100000000000051,28.5,0.8396198645,81.54,0,28.98,1010.4,5.0,3.5,2.988707876670599
3.5,81.28,23.53,1.12,0.54317445,0.019999999999996,28.4,0.8396198645,81.55,0,29.27,1011.1,2.0,4.42,4.06273089968133
4.42,84.38,23.68,1.14,0.4051415868,-0.0100000000000051,28.1,0.9142539552,81.28,0,27.33,1010.7,5.0,3.37,4.044755776633883
3.37,78.89,22.7,0.03,0.5224985647,-0.0600000000000022,28.1,0.8526401644,84.38,0,28.89,1010.7,2.0,4.4,3.916564986094403
4.4,78.17,21.54,0.02,0.5015107372,-0.019999999999996,27.1,0.8651514206,78.89,0,28.7,1010.0,3.0,4.43,4.197605379619193
4.43,81.22,22.26,10.82,0.2503800041,0.0400000000000062,26.4,0.9681476404,78.17,0,29.08,1010.1,6.0,2.78,3.3743304075884817
2.78,78.23,23.61,6.79,-0.05059294008,0.0300000000000011,27.6,-0.9987193572,81.22,0,29.66,1010.6,5.0,1.85,1.7764185264432013
1.85,79.63,24.17,3.47,-0.5060337641,-0.0100000000000051,27.7,0.8625136692,78.23,0,28.72,1011.2,5.0,1.23,1.8271836159069539
1.23,82.25,23.87,8.08,0.5692795234,-0.0400000000000062,27.6,0.822144041,79.63,0,28.63,1011.0,6.0,2.29,2.2210222028897824
2.29,85.91,23.53,4.14,0.5165333289,-0.0099999999999909,27.8,0.8562670846,82.25,0,28.12,1010.6,6.0,3.84,3.603124082340342
3.84,89.75,24.11,13.14,0.3762242631,0.0300000000000011,27.4,0.9265286309,85.91,0,27.22,1010.2,7.0,5.78,4.833744054613351
5.78,88.44,23.93,8.75,0.4493189986,-0.1099999999999994,27.2,0.8933713883,89.75,0,28.11,1010.7,7.0,5.62,4.804142189752818
5.62,90.41,23.89,9.25,0.3123349185,0.0,26.8,0.9499720515,88.44,0,27.61,1009.9,6.0,4.7,4.992553027557802
4.7,89.84,24.15,15.7,0.4257792916,0.0499999999999971,27.9,0.9048270525,90.41,0,27.06,1010.4,7.0,4.61,4.549446800269604
4.61,84.6,23.39,4.79,0.6360782203,-0.1400000000000005,26.8,0.7716245834,89.84,0,29.7,1009.8,6.0,4.9,4.211591000335694
4.9,83.26,22.95,0.37,0.6142852001,0.0699999999999931,28.1,0.7890840848,84.6,0,29.11,1009.0,3.0,5.08,5.057844934247255
5.08,82.21,22.06,0.79,0.3762242631,0.0900000000000034,27.1,0.9265286309,83.26,0,28.75,1009.4,6.0,5.43,4.957237302409727
5.43,87.75,23.38,7.08,0.2079116908,-0.1099999999999994,26.9,0.9781476007,82.21,0,28.53,1010.5,7.0,5.94,5.058529867790938
5.94,87.73,23.29,5.58,0.1305261922,-0.0100000000000051,27.3,0.9914448614,87.75,0,28.61,1009.7,6.0,5.1,5.133171995296478
5.1,86.53,23.5,9.14,0.3321611319,-0.0499999999999971,27.6,0.9432226579,87.73,0,29.52,1009.2,6.0,3.16,4.68428944346714
3.16,82.12,22.74,3.75,0.5778576244,0.0100000000000051,27.6,0.8161375901,86.53,0,29.85,1008.8,6.0,2.47,3.1788712590752124
2.47,85.2,24.24,20.28,0.9010770213,0.0099999999999909,27.1,0.4336590846,82.12,0,29.85,1008.6,7.0,2.51,2.4697740992477177
2.51,82.71,23.27,5.32,0.5692795234,0.1600000000000108,26.7,0.822144041,85.2,0,28.63,1009.4,7.0,4.37,3.2945178858150483
4.37,85.31,23.02,2.3,0.4802234974,-0.0900000000000034,27.5,0.8771461637,82.71,0,29.16,1010.1,7.0,4.43,4.437266809982896
4.43,83.66,23.84,2.73,0.6768759697,-0.1200000000000045,27.4,0.7360970871,85.31,0,29.06,1008.8,7.0,1.99,3.182562840107697
1.99,85.56,24.63,24.62,0.7944146205,0.0499999999999971,28.1,0.6073758397,83.66,0,28.4,1008.3,7.0,1.56,2.1101913039669515
1.56,84.23,23.43,7.17,0.5863723567,0.0800000000000125,26.9,0.8100416404,85.56,0,28.4,1008.9,7.0,2.65,2.7422025952334406
2.65,83.99,24.44,16.64,-0.4632960351,0.0099999999999909,26.8,-0.8862035792,84.23,0,28.83,1009.8,5.0,1.97,2.22368449530375
1.97,83.59,24.83,3.07,0.9297764859,-0.1199999999999903,27.2,0.3681245527,83.99,0,28.16,1009.5,6.0,1.33,1.7241072400973558
1.33,86.62,24.45,9.25,-0.9163627296,-0.0700000000000073,26.8,0.4003490326,83.59,0,28.17,1008.0,7.0,2.0,2.269825254032779
2.0,87.24,24.35,21.54,0.4909037536,0.0400000000000062,25.7,0.8712138111,86.62,0,27.35,1007.9,7.0,2.06,2.693629898707867
2.06,87.42,23.76,7.56,0.327217899,0.039999999999992,27.1,0.9449489122,87.24,0,25.93,1008.1,8.0,2.83,3.0766823807250083
2.83,90.51,23.73,5.77,0.1753667261,-0.039999999999992,26.5,0.98450318,87.42,0,26.47,1008.2,7.0,5.64,5.539464981760502
5.64,89.82,24.27,13.74,0.1805191453,-0.1099999999999994,27.6,-0.9835714708,90.51,0,27.7,1007.6,6.0,3.96,4.028284514618254
3.96,85.9,24.26,26.31,0.6414496316,0.1499999999999914,25.9,-0.7671651518,89.82,0,29.04,1007.2,7.0,2.3,2.5892808494281767
2.3,84.14,23.56,13.7,-0.003490651415,0.0900000000000034,27.3,-0.9999939077,85.9,0,28.1,1008.6,6.0,2.54,2.515846239591694
2.54,77.6,23.65,3.71,0.1770847403,0.0,27.0,0.984195608,84.14,0,27.78,1008.6,7.0,2.16,2.1051413534386634
2.16,87.79,23.2,7.99,0.4984877398,-0.0400000000000062,26.3,0.8668967489,77.6,0,25.89,1009.1,6.0,3.11,3.72875852059865
3.11,83.65,23.24,4.99,0.538770785,0.0100000000000051,27.1,0.842452397,87.79,0,29.16,1009.1,4.0,3.35,3.304381820639372
3.35,85.88,23.55,3.42,0.3403795502,0.0400000000000062,26.8,0.940288127,83.65,0,28.65,1009.4,6.0,5.82,4.606483537719845
5.82,85.35,22.65,4.92,0.09931974974,0.019999999999996,27.0,0.99505557,85.88,0,28.48,1010.0,5.0,5.15,5.135972112739706
5.15,90.4,23.76,8.79,-0.2164396139,0.0099999999999909,27.3,0.9762960071,85.35,0,27.97,1010.2,3.0,4.85,4.610739596571445
4.85,83.87,24.15,3.01,0.7954734809,-0.019999999999996,27.9,0.6059884003,90.4,0,30.28,1010.3,4.0,2.9,2.6553572194859028
2.9,80.61,23.84,0.71,0.725374371,0.0300000000000011,27.7,0.6883545757,83.87,0,29.97,1010.2,4.0,2.77,2.7891353815412043
2.77,79.61,22.7,0.03,0.6984152854,0.0400000000000062,28.8,0.7156927337,80.61,0,29.27,1010.1,2.0,3.79,4.027436831891823
3.79,79.36,21.99,0.01,0.6374239897,0.0799999999999983,27.6,0.7705132428,79.61,0,28.64,1011.2,1.0,4.44,4.326683928327632
4.44,79.11,22.09,0.01,0.6427876097,0.039999999999992,27.2,0.7660444431,79.36,0,28.89,1011.4,2.0,4.12,4.247849137872577
4.12,76.99,20.75,0.0,0.6639262127,-0.039999999999992,26.9,0.7477980905,79.11,0,28.33,1011.0,1.0,5.03,4.480502496897555
5.03,80.09,21.06,0.01,0.5664062369,-0.0100000000000051,27.7,0.8241261886,76.99,0,27.83,1011.0,3.0,5.22,4.809911157028675
5.22,80.43,21.58,0.01,0.5195191119,-0.0099999999999909,28.6,0.8544588301,80.09,0,29.01,1010.7,4.0,4.4,5.090537174652695
4.4,90.29,23.04,7.23,-0.1942343512,0.0299999999999869,28.2,0.9809551553,80.43,0,25.91,1010.3,6.0,3.11,3.4655586083229064
3.11,84.46,23.45,5.1,0.629320391,-0.0799999999999983,28.2,0.7771459615,90.29,0,28.79,1011.1,6.0,3.56,3.685556748260564
3.56,81.62,23.27,11.76,0.7738402097,0.0300000000000011,27.6,0.6333808726,84.46,0,29.0,1010.6,6.0,2.56,2.6850909467823505
2.56,85.79,23.35,4.25,0.5778576244,0.1000000000000085,27.9,0.8161375901,81.62,0,28.89,1011.0,5.0,4.86,4.31689811104002
4.86,86.77,23.59,2.96,0.5030199466,-0.0500000000000113,28.4,0.864274802,85.79,0,29.68,1011.7,4.0,5.45,4.950233567578578
5.45,84.31,23.44,0.86,0.5,0.0100000000000051,28.1,0.8660254038,86.77,0,29.16,1011.5,4.0,6.1,5.343153321019083
6.1,81.84,22.59,0.08,0.5533915492,0.0400000000000062,28.6,0.8329212407,84.31,0,29.06,1011.5,3.0,6.0,5.82610775637753
6.0,82.11,22.09,0.27,0.4909037536,-0.0700000000000073,27.4,0.8712138111,81.84,0,28.84,1011.5,2.0,5.75,5.479632582247257
5.75,83.49,22.42,3.76,0.4083304604,-0.0999999999999943,27.9,0.9128341772,82.11,0,29.34,1010.9,5.0,5.39,5.212670942683268
5.39,85.16,23.37,2.13,0.4461978131,-0.0300000000000011,28.6,0.8949343616,83.49,0,29.49,1010.2,5.0,5.67,5.500711549091012
5.67,84.05,22.97,1.96,0.4415058528,0.0600000000000022,28.6,0.8972583697,85.16,0,29.35,1009.9,4.0,7.54,6.307568880049467
7.54,80.17,21.56,0.07,0.5150380749,-0.0100000000000051,28.6,0.8571673007,84.05,0,28.5,1010.8,2.0,7.05,6.755840445708853
7.05,77.48,20.45,0.0,0.54317445,0.0,27.9,0.8396198645,80.17,0,28.97,1009.7,3.0,5.55,5.595008915751815
5.55,76.14,20.51,0.0,0.557745109,-0.019999999999996,26.6,0.8300122851,77.48,0,28.65,1009.6,2.5,4.97,4.904019374784899
4.97,78.61,20.9,0.01,0.4617486132,0.0799999999999983,26.9,0.8870108332,76.14,0,29.54,1010.0,2.0,3.38,4.429371195331908
3.38,81.14,22.18,0.29,0.3106764296,0.0699999999999931,27.0,0.9505157316,78.61,0,29.63,1010.8,2.0,3.62,3.6531054742722033
3.62,82.39,22.95,0.34,0.2689198206,0.0100000000000051,28.0,0.9631625668,81.14,0,29.65,1011.8,3.0,3.73,4.002247666702223
3.73,80.65,22.84,0.1,0.4601997848,-0.0999999999999943,28.6,0.8878153851,82.39,0,30.06,1011.9,1.0,4.17,4.408130391431094
4.17,80.74,23.6,0.09,0.4648420457,-0.0100000000000051,27.5,0.8853936258,80.65,0,28.69,1010.4,1.0,2.66,3.520209168235445
2.66,79.03,22.66,0.01,0.608761429,-0.0700000000000073,27.7,0.7933533403,80.74,0,29.85,1010.7,1.0,3.32,3.3818499903555392
3.32,78.93,22.8,0.1,0.6129070537,0.1000000000000085,27.8,0.7901550124,79.03,0,29.41,1009.7,4.0,3.26,3.570095480854511
3.26,83.55,22.64,3.13,0.4257792916,-0.0400000000000062,27.4,0.9048270525,78.93,0,29.53,1010.9,3.0,3.26,3.783333685307622
3.26,80.84,23.88,3.12,0.6921431739,-0.0699999999999931,28.4,0.7217602281,83.55,0,30.4,1010.6,3.0,3.09,3.3465198118174078
3.09,79.12,24.19,2.51,0.7289686274,0.0699999999999931,29.0,0.6845471059,80.84,0,30.48,1009.8,4.0,2.96,2.9420366472540858
2.96,83.97,23.32,4.94,0.4939418666,0.0400000000000062,28.1,0.8694949295,79.12,0,30.12,1010.6,4.0,4.72,3.968729772397375
4.72,81.08,23.07,0.21,0.5372996083,-0.0499999999999971,28.4,0.8433914458,83.97,0,29.99,1011.1,4.0,5.28,4.852327915478587
5.28,79.41,22.0,2.51,0.4099230338,-0.0300000000000011,28.4,0.9121201162,81.08,0,30.59,1010.1,4.0,3.3,4.259766817572117
3.3,81.21,23.91,0.9,0.1339861854,0.0099999999999909,28.2,0.9909831997,79.41,0,29.55,1010.1,3.0,2.67,2.993509106360221
2.67,80.36,23.73,0.13,-0.2520693582,-0.0699999999999931,28.1,0.9677091705,81.21,0,29.28,1010.3,2.0,2.5,2.6423021479377566
2.5,78.97,24.0,0.09,-0.7058715707,-0.0600000000000022,27.2,0.7083398377,80.36,0,29.58,1009.4,2.0,1.92,1.962460177881837
1.92,73.05,22.79,0.04,0.1667687467,0.019999999999996,27.4,0.9859960371,78.97,0,30.6,1008.9,2.0,1.81,1.955194087319231
1.81,71.51,22.77,0.14,0.741975841,0.2800000000000011,28.3,0.670426619,73.05,0,30.28,1009.2,2.0,2.17,2.2229363170595646
2.17,67.66,20.87,0.07,0.8211492091,-0.019999999999996,27.0,0.5707135677,71.51,0,30.42,1012.1,2.0,3.17,2.9027421072624744
3.17,70.8,21.31,0.09,0.8837656301,-0.0999999999999943,27.2,0.4679298143,67.66,0,29.99,1011.0,3.0,2.28,2.543378380205661
2.28,69.7,21.87,0.05,0.8917975296,-0.0200000000000102,27.9,0.4524347093,70.8,0,30.74,1010.4,2.0,1.89,2.195028530127525
1.89,71.12,22.55,0.07,0.6059884003,0.1200000000000045,28.4,0.7954734809,69.7,0,31.02,1010.5,5.0,2.44,2.338005470503259
2.44,76.66,24.2,11.51,0.7289686274,0.0100000000000051,28.5,0.6845471059,71.12,0,30.08,1011.7,6.0,2.35,2.2524923507533074
2.35,78.96,24.59,8.42,0.6197790318,-0.1099999999999994,27.2,0.7847763705,76.66,0,29.58,1011.5,4.0,2.04,2.075322529903227
2.04,78.65,24.84,9.53,0.8526401644,-0.0100000000000051,28.6,0.5224985647,78.96,0,30.28,1010.7,3.0,1.78,1.7541046060334742
1.78,72.67,23.61,0.73,0.796529918,0.0699999999999931,26.9,0.6045991149,78.65,0,31.37,1010.8,2.0,2.08,1.980187252732706
2.08,76.22,24.18,8.86,0.6004202253,0.0600000000000022,27.6,-0.7996846585,72.67,0,30.5,1011.5,5.0,2.11,1.9502266819768905
2.11,77.75,23.95,9.31,0.7169106077,0.0,27.1,-0.6971651029,76.22,0,30.35,1011.7,6.0,1.71,1.837651268245101
1.71,76.57,23.61,4.11,0.6129070537,0.0300000000000011,28.1,0.7901550124,77.75,0,30.59,1012.0,5.0,2.18,2.2472778110971032
2.18,75.0,23.65,4.54,0.6832737737,-0.1099999999999994,28.1,0.7301622766,76.57,0,31.58,1012.0,4.0,2.75,2.722546779537058
2.75,78.69,24.04,5.95,0.7443115462,-0.0799999999999983,28.1,0.6678325555,75.0,0,30.68,1011.0,5.0,3.45,2.387156825370669
3.45,74.3,23.69,0.37,0.7325428988,-0.0900000000000034,28.7,0.680720869,78.69,0,31.62,1009.8,3.0,2.72,2.773588784352112
2.72,74.39,23.75,0.58,0.7501110696,0.0300000000000011,28.4,0.6613118653,74.3,0,31.33,1009.1,4.0,2.26,2.5931152998944285
2.26,73.67,23.51,1.21,0.9948807088,-0.0600000000000022,28.4,0.1010562972,74.39,0,31.53,1009.5,5.0,1.74,2.1805474163124563
1.74,77.22,24.2,6.49,-0.5402403205,0.0600000000000022,28.6,0.8415107819,73.67,0,30.08,1008.9,7.0,1.81,1.8086230523557185
1.81,83.03,24.67,7.43,0.0662739004,0.019999999999996,27.3,0.9978014683,77.22,0,27.81,1009.2,7.0,2.43,2.3236126252846003
2.43,77.12,23.62,6.79,-0.6387678175,-0.0499999999999971,27.6,-0.769399555,83.03,0,28.07,1009.1,7.0,1.65,1.7350744322345555
1.65,74.84,24.09,9.4,-0.9999451694,-0.0699999999999931,27.9,-0.01047178412,77.12,0,30.06,1008.0,6.0,1.39,1.4600771568857909
1.39,80.25,24.43,3.69,-0.5877852523,0.0799999999999983,27.9,-0.8090169944,74.84,0,29.8,1008.4,5.0,1.72,2.0346050812786105
1.72,78.58,24.76,2.02,-0.8686315144,0.0300000000000011,27.9,-0.4954586684,80.25,0,30.67,1009.5,5.0,1.74,1.637950002187413
1.74,83.04,25.25,6.87,-0.596224875,0.0099999999999909,28.6,0.8028174752,78.58,0,29.09,1009.9,7.0,1.53,1.8638928465243816
1.53,73.8,24.19,3.6,0.9278362539,-0.0699999999999931,27.8,0.3729877826,83.04,0,30.53,1009.1,7.0,1.79,1.7047492187647342
1.79,72.28,23.03,5.48,0.9455185756,-0.0900000000000034,28.6,0.3255681545,73.8,0,31.44,1008.6,6.0,3.07,2.5445703113538025
3.07,75.13,23.92,10.2,0.1633259622,0.0600000000000022,27.9,-0.9865721616,72.28,0,31.3,1008.3,7.0,1.89,2.239957039713794
1.89,77.36,24.19,38.14,-0.02966624409,0.0300000000000011,26.6,-0.9995598601,75.13,0,30.57,1008.8,7.0,1.91,1.9924709318422318
1.91,80.64,23.8,7.1,-0.4878596591,0.019999999999996,26.2,-0.8729220773,77.36,0,30.26,1008.9,5.0,3.21,2.580720109474659
3.21,80.74,24.61,4.89,-0.8660254038,-0.0899999999999892,27.9,-0.5,80.64,0,29.31,1008.8,3.0,2.55,2.7863278872764825
2.55,83.22,24.66,0.27,-0.769399555,-0.1100000000000136,28.9,-0.6387678175,80.74,0,29.94,1007.9,3.0,3.47,3.0505138756789267
3.47,87.03,25.46,0.31,-0.8987940463,0.0100000000000051,29.2,-0.4383711468,83.22,0,29.44,1007.2,4.0,3.76,3.7437756510661364
3.76,83.46,26.21,0.4,-0.9271838546,0.0499999999999971,29.9,-0.3746065934,87.03,0,30.61,1008.0,4.0,4.37,3.403576369516641
4.37,82.51,25.48,0.33,-0.9238795325,0.0799999999999983,30.1,-0.3826834324,83.46,0,29.92,1007.9,3.0,4.29,4.104692519557357
4.29,81.76,25.16,0.15,-0.9702957263,0.0200000000000102,28.4,-0.2419218956,82.51,0,29.85,1008.8,4.0,3.41,3.742876267199683
3.41,79.18,25.26,0.42,-0.9225380895,-0.0100000000000051,29.1,-0.3859060423,81.76,0,30.94,1008.7,4.0,2.46,2.6573299951820135
2.46,74.66,24.99,0.81,-0.7826081569,0.0400000000000062,29.7,-0.6225146366,79.18,0,32.02,1008.5,5.0,1.32,1.832347223082018
1.32,78.69,24.44,2.77,-0.05930637358,0.1099999999999994,28.6,-0.9982398279,74.66,0,30.97,1009.4,4.0,2.07,2.1512924285244943
2.07,82.31,24.46,3.84,-0.3794561595,-0.0799999999999983,28.0,-0.9252097184,78.69,0,29.51,1010.6,3.0,2.68,2.3373630739325764
2.68,81.42,24.67,1.77,-0.8894163733,-0.0600000000000022,28.8,-0.4570979271,82.31,0,30.0,1009.4,3.0,2.5,2.5346122797256054
2.5,79.12,25.11,4.72,-0.6730125135,0.1099999999999994,28.9,-0.739631095,81.42,0,30.08,1008.7,3.0,2.13,2.024958174490768
2.13,81.86,25.14,7.99,-0.8415107819,0.1099999999999994,28.4,-0.5402403205,79.12,0,29.83,1010.2,4.0,2.56,2.02213053855865
2.56,74.82,24.61,10.46,-0.9142539552,0.0300000000000011,28.7,-0.4051415868,81.86,0,30.76,1011.2,5.0,1.6,1.5799641070620536
1.6,82.44,25.18,6.67,-0.4336590846,-0.0499999999999971,28.3,-0.9010770213,74.82,0,29.75,1011.4,5.0,2.4,2.3049012909464834
2.4,82.0,25.26,17.11,-0.4710118812,-0.0200000000000102,28.9,-0.882126866,82.44,0,30.16,1011.0,5.0,2.07,2.4609778358235896
2.07,86.01,25.58,30.57,-0.7547095802,0.0200000000000102,28.3,-0.656059029,82.0,0,27.3,1010.5,4.0,2.32,2.4217057269180775
2.32,81.39,25.04,7.39,-0.6730125135,-0.0300000000000011,28.9,-0.739631095,86.01,0,29.44,1010.2,5.0,2.69,2.2870773551020145
2.69,85.68,25.48,3.81,-0.549022818,0.0300000000000011,28.4,-0.8358073614,81.39,0,28.96,1010.3,6.0,3.32,2.976441901019883
3.32,87.11,26.01,3.42,-0.6858183529,0.0799999999999983,28.9,-0.7277727577,85.68,0,28.62,1011.2,6.0,4.19,3.658515612245536
4.19,85.88,25.78,4.01,-0.8480480962,-0.1400000000000005,28.7,-0.5299192642,87.11,0,29.07,1011.9,5.0,4.45,4.35007152211175
4.45,83.58,25.79,4.42,-0.8949343616,-0.1000000000000085,28.8,-0.4461978131,85.88,0,29.71,1010.2,6.0,4.18,4.306100968883181
4.18,85.12,26.37,9.76,-0.9003187714,0.0600000000000022,28.4,-0.4352310994,83.58,0,29.93,1009.4,5.0,4.38,3.9829616797338483
4.38,86.43,26.0,8.74,-0.909236109,0.0700000000000073,29.0,-0.4162807923,85.12,0,29.04,1010.8,4.0,3.75,3.969094061932325
3.75,87.24,26.18,12.22,-0.9184463813,-0.0400000000000062,26.4,-0.3955455026,86.43,0,28.75,1010.7,6.0,3.67,3.5445218170198203
3.67,83.3,26.03,8.7,-0.9537169507,-0.0900000000000034,27.6,-0.3007057995,87.24,0,29.73,1010.6,6.0,2.33,2.6413270582501887
2.33,79.59,25.27,1.84,-0.6626200482,-0.019999999999996,28.1,-0.7489557208,83.3,0,31.07,1009.5,5.0,2.06,2.070178871807724
2.06,86.43,26.39,5.7,-0.6794413043,-0.019999999999996,28.8,-0.7337298645,79.59,0,28.99,1009.1,5.0,2.74,2.964141987672758
2.74,85.27,26.1,0.29,-0.70463421,0.0799999999999983,29.2,-0.7095707365,86.43,0,29.73,1009.0,3.0,3.25,3.3142489944292786
3.25,86.27,26.18,1.82,-0.7615383075,0.0600000000000022,29.6,-0.6481199011,85.27,0,29.63,1010.0,5.0,4.18,3.6257693171160996
4.18,84.15,25.99,13.44,-0.660001668,-0.0300000000000011,29.7,-0.7512641335,86.27,0,29.42,1010.4,6.0,4.18,3.70335992686072
4.18,81.08,26.16,10.05,-0.7524149089,-0.1500000000000056,27.6,-0.6586894601,84.15,0,30.14,1009.3,6.0,2.75,3.3351068062728406
2.75,88.42,26.02,19.71,-0.3403795502,-0.0099999999999909,28.1,-0.940288127,81.08,1,28.0,1008.5,6.0,3.2,3.335471829747677
3.2,83.66,25.64,4.96,-0.4786918579,0.0099999999999909,28.7,-0.8779829754,88.42,1,29.78,1008.7,5.0,2.06,2.376902854742408
2.06,85.38,26.12,17.16,-0.6481199011,-0.039999999999992,28.4,-0.7615383075,83.66,1,29.17,1008.5,6.0,2.46,2.6695361297892095
2.46,86.12,25.57,23.07,-0.7217602281,-0.0100000000000051,27.9,-0.6921431739,85.38,1,28.58,1008.4,5.0,2.66,2.870432321848345
2.66,79.8,25.74,2.33,-0.8677654534,-0.0300000000000011,28.0,-0.496973961,86.12,1,31.17,1008.2,5.0,1.71,1.8835312896591188
1.71,85.87,25.99,25.8,-0.6184083954,0.0600000000000022,28.9,-0.7858568932,79.8,1,29.8,1008.0,4.0,2.6,2.564075725029874
2.6,81.24,25.82,8.82,-0.7501110696,0.0799999999999983,28.4,-0.6613118653,85.87,1,30.61,1008.9,5.0,1.5,2.1042050102238656
1.5,84.39,25.39,11.38,-0.6832737737,-0.0900000000000034,28.4,-0.7301622766,81.24,1,29.96,1009.4,5.0,1.48,1.9642395073048353
1.48,84.42,25.65,11.77,-0.2113247965,-0.0699999999999931,28.9,-0.9774158943,84.39,1,30.46,1008.4,4.0,3.14,2.5408576142891643
3.14,89.37,26.24,19.34,-0.2520693582,0.0499999999999971,28.9,-0.9677091705,84.42,1,28.1,1007.6,5.0,3.15,3.617563673701644
3.15,90.06,26.07,46.34,-0.5299192642,0.019999999999996,29.1,-0.8480480962,89.37,1,28.67,1008.0,5.0,3.79,3.8062116343119143
3.79,89.11,25.88,15.18,-0.8090169944,-0.0799999999999983,27.8,-0.5877852523,90.06,1,28.81,1008.1,8.0,4.08,4.155866647030472
4.08,88.36,26.37,28.96,-0.9631625668,-0.0499999999999971,27.8,-0.2689198206,89.11,1,28.86,1007.7,8.0,5.58,5.477800242637372
5.58,87.74,25.66,19.65,-0.9983418166,0.039999999999992,27.8,-0.05756402696,88.36,1,28.49,1007.5,7.0,4.76,5.378743890759373
4.76,89.49,25.68,4.87,-0.9788673888,0.0200000000000102,28.6,-0.2044960518,87.74,1,27.76,1007.9,7.0,3.78,4.764652147218156
3.78,87.29,25.82,1.17,-0.8329212407,0.0699999999999931,29.5,-0.5533915492,89.49,1,28.29,1007.3,6.0,3.79,3.953257479643178
3.79,83.0,25.5,1.38,-0.9211854056,0.0200000000000102,29.2,-0.3891239501,87.29,1,29.89,1007.9,3.0,2.69,3.258948224034071
2.69,82.57,26.08,0.55,-0.8703556959,0.0499999999999971,29.6,-0.4924235601,83.0,1,29.99,1008.4,5.0,3.2,2.9620655789402544
3.2,86.97,26.05,4.52,-0.7826081569,-0.0100000000000051,30.1,-0.6225146366,82.57,1,29.06,1008.7,5.0,4.21,3.907233514087248
4.21,86.44,25.88,22.9,-0.7880107536,0.0799999999999983,28.3,-0.6156614753,86.97,1,28.96,1008.4,8.0,4.9,4.945276917583108
4.9,83.86,25.67,19.78,-0.7547095802,0.0600000000000022,28.4,-0.656059029,86.44,1,29.62,1009.3,8.0,4.82,5.01443894910264
4.82,88.45,26.54,14.77,-0.6984152854,-0.0999999999999943,28.4,-0.7156927337,83.86,1,28.72,1009.8,7.0,6.26,5.9574844733576775
6.26,88.1,26.89,12.88,-0.7569950557,-0.0200000000000102,27.4,-0.653420604,88.45,1,28.61,1008.8,7.0,6.42,6.540760152494669
6.42,89.92,27.12,28.07,-0.8949343616,0.0700000000000073,28.4,-0.4461978131,88.1,1,28.47,1009.1,8.0,6.8,6.4703755505711795
6.8,88.26,26.01,35.07,-0.8987940463,0.0499999999999971,27.7,-0.4383711468,89.92,1,27.81,1009.3,8.0,8.53,7.683297452004433
8.53,84.48,26.21,15.86,-0.9774158943,-0.0400000000000062,28.5,-0.2113247965,88.26,1,28.03,1009.5,7.0,9.13,8.750417114306927
9.13,84.89,26.12,8.54,-0.9785089851,-0.059999999999988,28.4,-0.2062041854,84.48,1,28.18,1009.5,5.0,7.88,7.33895356045599
7.88,86.36,26.08,5.78,-0.9859960371,-0.0100000000000051,29.8,-0.1667687467,84.89,1,28.76,1008.4,5.0,6.31,6.7444583460139755
6.31,88.32,26.31,3.52,-0.9969173337,0.0499999999999971,29.9,-0.07845909573,86.36,1,28.49,1008.7,5.0,6.34,6.123195445199251
6.34,87.52,26.3,1.51,-0.9999756307,-0.039999999999992,29.7,-0.006981260298,88.32,1,28.77,1009.3,5.0,6.62,6.540703206003308
6.62,87.81,26.39,1.34,-0.9957246982,-0.1300000000000096,30.0,-0.09237058745,87.52,1,28.33,1009.2,5.0,6.43,6.93796376409626
